symbol,price,volume,side,source,price_ma,volume_ma,log_returns,volatility,price_momentum,is_peak
BTC/USDT,117278.48,6e-05,,binance,117279.87049999999,0.0017819999999999787,-2.1316761058027724e-06,1.1143019241075622e-06,-1.4100000000034925,0
BTC/USDT,117278.32,0.00036,,binance,117279.71650000001,0.0017954999999999788,-1.3642750923753951e-06,1.1077320687194879e-06,-1.389999999999418,0
BTC/USDT,117278.29,0.57719,,binance,117279.562,0.03037499999999998,-2.5580178716244734e-07,1.1032580097229976e-06,-1.2100000000064028,0
BTC/USDT,117279.99,0.00841,,binance,117279.5115,0.03076249999999998,1.4495331395108865e-05,3.654439226296273e-06,0.5800000000017462,0
BTC/USDT,117278.29,0.06359,,binance,117279.3835,0.03379049999999998,-1.4495331395148733e-05,4.8237741256648865e-06,-1.070000000006985,0
BTC/USDT,117278.29,0.16,,binance,117279.2645,0.04177099999999998,0.0,4.828555193107185e-06,-1.0600000000122236,0
BTC/USDT,117278.29,0.077,,binance,117279.1565,0.04560399999999998,0.0,4.829165539483821e-06,-1.0200000000040745,0
BTC/USDT,117278.29,0.071,,binance,117279.071,0.048224999999999976,0.0,4.783217927248267e-06,-0.7200000000011642,0
BTC/USDT,117278.29,0.01637,,binance,117278.9865,0.04904049999999998,0.0,4.78441775457939e-06,-0.7100000000064028,0
BTC/USDT,117278.29,0.00043,,binance,117278.90450000002,0.049056999999999976,0.0,4.786746566309467e-06,-0.4400000000023283,0
BTC/USDT,117278.29,0.0002,,binance,117278.82450000002,0.04906449999999998,0.0,4.788696698574957e-06,-0.1900000000023283,0
BTC/USDT,117278.21,0.00017,,binance,117278.7495,0.04906249999999998,-6.82138418593123e-07,4.784499806054897e-06,-0.11000000000058208,0
BTC/USDT,117278.14,0.00115,,binance,117278.68149999999,0.04910049999999998,-5.968714980522318e-07,4.776823906231798e-06,-0.14999999999417923,0
BTC/USDT,117278.0,0.00066,,binance,117278.61099999999,0.04913099999999998,-1.1937440649022492e-06,4.778656049510995e-06,-1.9900000000052387,0
BTC/USDT,117277.95,0.00166,,binance,117278.5405,0.04921149999999998,-4.2633751136008606e-07,4.778656039643046e-06,-0.33999999999650754,0
BTC/USDT,117277.78,0.00315,,binance,117278.46199999998,0.04936549999999998,-1.4495488982383368e-06,4.780641593955466e-06,-0.5099999999947613,0
BTC/USDT,117277.77,0.00036,,binance,117278.38499999998,0.04932499999999998,-8.52676476918716e-08,4.781908094071655e-06,-0.5199999999895226,0
BTC/USDT,117277.69,5e-05,,binance,117278.31899999999,0.04916599999999998,-6.821414432867945e-07,4.761001021566887e-06,-0.5999999999912689,0
BTC/USDT,117277.58,7e-05,,binance,117278.24799999999,0.049136499999999986,-9.37945244250534e-07,4.760317816789427e-06,-0.7099999999918509,0
BTC/USDT,117277.56,0.00133,,binance,117278.18950000001,0.04916049999999998,-1.705355935327976e-07,4.744163380041026e-06,-0.7299999999959255,0
BTC/USDT,117277.51,0.00012,,binance,117278.14100000002,0.04916349999999998,-4.263391109701019e-07,4.728570737421964e-06,-0.7799999999988358,0
BTC/USDT,117277.5,5e-05,,binance,117278.1,0.04914799999999998,-8.526784397931908e-08,4.723682407691493e-06,-0.7100000000064028,0
BTC/USDT,117277.45,5e-05,,binance,117278.05799999999,0.020290999999999983,-4.263393290179969e-07,4.72365810514866e-06,-0.6900000000023283,0
BTC/USDT,117277.28,5e-05,,binance,117277.92250000002,0.01987299999999998,-1.4495550781927393e-06,3.177222320460758e-06,-0.7200000000011642,0
BTC/USDT,117277.0,0.00066,,binance,117277.85800000001,0.016726499999999984,-2.387507062312833e-06,6.50249681038208e-07,-0.9499999999970896,0
BTC/USDT,117276.02,0.06127,,binance,117277.7445,0.011789999999999983,-8.356319607364084e-06,1.8521506089912829e-06,-1.7599999999947613,0
BTC/USDT,117297.59,5e-05,,binance,117278.7095,0.007942499999999983,0.0001839081562566585,4.139174100097884e-05,19.819999999992433,0
BTC/USDT,117276.02,0.02425,,binance,117278.59599999999,0.005604999999999983,-0.00018390815625665889,5.969642440634048e-05,-1.6699999999982538,1
BTC/USDT,117276.0,0.00066,,binance,117278.4815,0.0048194999999999835,-1.7053786194086836e-07,5.9696291072954326e-05,-1.5800000000017462,0
BTC/USDT,117275.93,0.00013,,binance,117278.3635,0.004804499999999984,-5.968827458394301e-07,5.9695926488961177e-05,-1.6300000000046566,0
BTC/USDT,117275.49,0.00128,,binance,117278.2235,0.004858499999999983,-3.751842559634111e-06,5.9698493200217716e-05,-2.0199999999895226,0
BTC/USDT,117275.0,0.00324,,binance,117278.063,0.0050119999999999835,-4.178204871864422e-06,5.9702034601276426e-05,-2.5,0
BTC/USDT,117274.86,6e-05,,binance,117277.899,0.004957499999999983,-1.1937760269290155e-06,5.970177772517086e-05,-2.5899999999965075,0
BTC/USDT,117274.57,0.00061,,binance,117277.72750000001,0.004954999999999984,-2.4728263036014862e-06,5.970223204008646e-05,-2.709999999991851,0
BTC/USDT,117274.54,8e-05,,binance,117277.557,0.004875999999999983,-2.5580996673267365e-07,5.970239996356096e-05,-2.460000000006403,0
BTC/USDT,117274.5,0.00011,,binance,117277.39300000001,0.004723999999999983,-3.410800571900163e-07,5.970291865868754e-05,-1.5200000000040745,0
BTC/USDT,117274.15,0.28958,,binance,117277.21200000001,0.019184999999999983,-2.9844554638066294e-06,5.970308216063142e-05,-23.44000000000233,0
BTC/USDT,117287.08,5e-05,,binance,117277.68149999999,0.019184999999999983,0.00011024839879218906,6.472861590072271e-05,11.059999999997672,0
BTC/USDT,117287.08,0.00176,,binance,117278.15650000001,0.01926949999999998,0.0,6.47251872377857e-05,11.080000000001746,1
BTC/USDT,117274.15,0.00675,,binance,117277.986,0.01954049999999998,-0.00011024839879206543,6.959964986485405e-05,-1.7799999999988358,1
BTC/USDT,117284.72,0.04438,,binance,117278.34649999999,0.02175349999999998,9.012662797326095e-05,7.255272051213679e-05,9.229999999995925,0
BTC/USDT,117284.72,0.02557,,binance,117278.70749999999,0.023029499999999984,0.0,7.25525276109067e-05,9.720000000001164,0
BTC/USDT,117284.72,0.00255,,binance,117279.071,0.023154499999999984,0.0,7.255150639733681e-05,9.860000000000582,1
BTC/USDT,117280.84,0.02,,binance,117279.249,0.024151999999999983,-3.308243546375631e-05,7.299931515990475e-05,6.269999999989523,1
BTC/USDT,117279.67,0.00302,,binance,117279.38249999999,0.024269999999999983,-9.976103820771018e-06,7.304039204347389e-05,5.130000000004657,0
BTC/USDT,117281.65,0.00055,,binance,117279.66399999999,0.021233999999999982,1.6882578935304812e-05,7.30857326611218e-05,7.149999999994179,0
BTC/USDT,117280.07,0.0002,,binance,117278.78799999999,0.021241499999999983,-1.3471933954196299e-05,5.9315316302051497e-05,5.920000000012806,0
BTC/USDT,117280.0,5e-05,,binance,117278.987,0.020031499999999983,-5.968620320630293e-07,4.235441472376624e-05,-7.080000000001746,0
BTC/USDT,117279.67,0.08312,,binance,117279.17050000001,0.024154499999999985,-2.813782949157166e-06,4.2364671028904e-05,-7.4100000000034925,0
BTC/USDT,117280.84,0.00015,,binance,117279.416,0.024155499999999983,9.97610382084697e-06,4.240222957327788e-05,6.690000000002328,0
BTC/USDT,117279.67,0.00114,,binance,117279.625,0.024148499999999982,-9.976103820771018e-06,4.247017544938416e-05,-5.05000000000291,0
BTC/USDT,117279.67,0.00723,,binance,117279.8585,0.02434799999999998,0.0,4.2449584992401904e-05,-5.05000000000291,0
BTC/USDT,117279.67,0.00853,,binance,117280.099,0.02477149999999998,0.0,4.244571025705864e-05,-5.05000000000291,0
BTC/USDT,117279.67,0.00852,,binance,117280.354,0.025166999999999985,0.0,4.2435440391147075e-05,-1.1699999999982538,0
BTC/USDT,117280.01,0.0043,,binance,117280.62749999999,0.025377999999999984,2.8990489754940985e-06,4.243179502884704e-05,0.33999999999650754,1
BTC/USDT,117280.02,0.00038,,binance,117280.90349999999,0.025391499999999977,8.526601927377814e-08,4.243048845357117e-05,-1.6299999999901047,0
BTC/USDT,117280.01,0.00853,,binance,117281.19649999999,0.011338999999999985,-8.526601921660021e-08,4.241624241949946e-05,-0.06000000001222361,0
BTC/USDT,117280.02,0.00055,,binance,117280.84349999999,0.011363999999999983,8.526601927377814e-08,3.4006632854427546e-05,0.020000000004074536,0
BTC/USDT,117280.01,0.00074,,binance,117280.48999999999,0.011312999999999983,-8.526601921660021e-08,3.4006241008714355e-05,0.33999999999650754,0
BTC/USDT,117280.01,0.00017,,binance,117280.78299999998,0.010983999999999983,0.0,2.2796826264494904e-05,-0.8300000000017462,0
BTC/USDT,117280.01,5e-05,,binance,117280.54750000002,0.008767499999999984,0.0,9.721376083910129e-06,0.33999999999650754,0
BTC/USDT,117280.02,0.01913,,binance,117280.3125,0.008445499999999984,8.526601927377814e-08,9.722321677184521e-06,0.35000000000582077,0
BTC/USDT,117280.02,0.01746,,binance,117280.07750000001,0.009190999999999984,0.0,9.722321677184521e-06,0.35000000000582077,0
BTC/USDT,117280.02,0.01747,,binance,117280.0365,0.009064499999999982,0.0,6.404573275387937e-06,0.35000000000582077,0
BTC/USDT,117280.02,0.01638,,binance,117280.054,0.009732499999999982,0.0,5.99047014789475e-06,0.010000000009313226,0
BTC/USDT,117280.02,0.49833,,binance,117279.9725,0.034621499999999986,0.0,4.516604846960986e-06,0.0,1
BTC/USDT,117280.02,0.40845,,binance,117279.97000000002,0.055033999999999986,0.0,3.3697623079308986e-06,0.010000000009313226,1
BTC/USDT,117280.02,0.17907,,binance,117279.97100000002,0.06398499999999999,0.0,3.3670387719595014e-06,0.0,1
BTC/USDT,117280.03,0.02001,,binance,117279.98899999999,0.06082949999999998,8.526601172426222e-08,3.3008952950962547e-06,0.020000000004074536,1
BTC/USDT,117280.04,0.00015,,binance,117279.949,0.06082949999999998,8.526600461883546e-08,2.358094092544252e-06,0.029999999998835847,1
BTC/USDT,117280.05,0.04055,,binance,117279.968,0.0628,8.526599729136413e-08,6.463553972582546e-07,0.04000000000814907,1
BTC/USDT,117280.05,0.02555,,binance,117279.98700000001,0.06371599999999998,0.0,6.463553972582546e-07,0.029999999998835847,1
BTC/USDT,117280.05,0.18987,,binance,117280.00600000001,0.07278299999999999,0.0,6.463553972582546e-07,0.029999999998835847,1
BTC/USDT,117280.05,0.06643,,binance,117280.025,0.07567849999999998,0.0,6.463553972582546e-07,0.029999999998835847,1
BTC/USDT,117280.05,0.18373,,binance,117280.027,0.08464999999999998,0.0,5.2488650946815164e-08,0.029999999998835847,1
BTC/USDT,117280.05,0.72471,,binance,117280.02849999999,0.12086649999999999,0.0,5.0063338609841016e-08,0.029999999998835847,1
BTC/USDT,117280.06,0.0001,,binance,117280.031,0.12044499999999998,8.526598996389279e-08,4.690650351235303e-08,0.03999999999359716,1
BTC/USDT,117280.07,0.00012,,binance,117280.03350000002,0.12042349999999998,8.526598285846604e-08,4.69065008993823e-08,0.05000000000291038,1
BTC/USDT,117280.08,0.00353,,binance,117280.03700000001,0.12056299999999998,8.52659755309947e-08,4.172580981670364e-08,0.05000000000291038,1
BTC/USDT,117280.09,0.0001,,binance,117280.04100000001,0.12055949999999997,8.526596820352336e-08,4.285679365645121e-08,0.05000000000291038,1
BTC/USDT,117280.83,5e-05,,binance,117280.08200000001,0.12055949999999997,6.309661472979576e-06,1.4034869030696397e-06,0.7799999999988358,1
BTC/USDT,117280.84,5e-05,,binance,117280.12299999999,0.11960549999999996,8.526542286202016e-08,1.4034869089814487e-06,0.7899999999935972,1
BTC/USDT,117280.84,0.00015,,binance,117280.16399999999,0.11873999999999998,0.0,1.4034869089814487e-06,0.7899999999935972,1
BTC/USDT,117280.85,0.0202,,binance,117280.2055,0.11887649999999998,8.526541575659341e-08,1.4024982498050487e-06,0.8000000000029104,1
BTC/USDT,117280.86,0.0001,,binance,117280.24749999998,0.11806249999999999,8.526540842912207e-08,1.401495242152748e-06,0.8099999999976717,1
BTC/USDT,117280.89,0.0002,,binance,117280.291,0.09315599999999999,2.5579618149438943e-07,1.399220460831597e-06,0.8399999999965075,1
BTC/USDT,117280.9,0.02005,,binance,117280.33499999999,0.073736,8.526537934128132e-08,1.3981603682549135e-06,0.8399999999965075,1
BTC/USDT,117280.91,0.0001,,binance,117280.3795,0.06478749999999998,8.526537223585455e-08,1.3970857771792452e-06,0.8399999999965075,1
BTC/USDT,117281.13,0.00015,,binance,117280.4345,0.06379449999999998,1.8758363459098065e-06,1.4341237698929253e-06,1.0500000000029104,1
BTC/USDT,117283.41,0.0001,,binance,117280.603,0.06379199999999999,1.944027856966509e-05,4.472785295165017e-06,3.320000000006985,1
BTC/USDT,117284.25,0.0002,,binance,117280.81300000001,0.061774499999999975,7.1621126289050505e-06,4.637150232122275e-06,3.4199999999982538,1
BTC/USDT,117284.81,5e-05,,binance,117281.051,0.060499499999999984,4.774713254916151e-06,4.662952044314748e-06,3.970000000001164,1
BTC/USDT,117287.64,5e-05,,binance,117281.43050000002,0.05100849999999998,2.4129005773092235e-05,6.7601320160065145e-06,6.80000000000291,1
BTC/USDT,117287.65,0.00015,,binance,117281.81049999999,0.04769449999999998,8.526047215593087e-08,6.758010673831024e-06,6.7999999999883585,1
BTC/USDT,117288.49,0.0002,,binance,117282.2325,0.038517999999999976,7.161853716313945e-06,6.767033659370413e-06,7.630000000004657,1
BTC/USDT,117288.5,5e-05,,binance,117282.655,0.0022849999999999776,8.525985420584805e-08,6.764674131431852e-06,7.610000000000582,1
BTC/USDT,117289.11,5e-05,,binance,117283.10750000001,0.0022824999999999777,5.200837368905145e-06,6.721263383140443e-06,8.210000000006403,1
BTC/USDT,117289.2,0.00018,,binance,117283.56399999998,0.0022854999999999777,7.673343711845566e-07,6.702817522744021e-06,8.289999999993597,1
BTC/USDT,117289.33,0.0002,,binance,117284.0265,0.0021189999999999777,1.1083708301595028e-06,6.676084695465787e-06,8.19999999999709,1
BTC/USDT,117289.34,0.0001,,binance,117284.48899999999,0.0021189999999999777,8.525924358323657e-08,6.676084900001669e-06,5.929999999993015,1
BTC/USDT,117289.33,0.04,,binance,117284.91399999999,0.004116499999999978,-8.525924363592553e-08,6.709844198609069e-06,5.080000000001746,1
BTC/USDT,117289.33,0.01705,,binance,117285.3385,0.004966499999999978,0.0,6.712237388780239e-06,4.5200000000040745,1
BTC/USDT,117289.33,0.00014,,binance,117285.763,0.004965999999999977,0.0,6.712237388780239e-06,1.6900000000023283,1
BTC/USDT,117289.33,0.00056,,binance,117286.187,0.003983999999999978,0.0,6.714626876473527e-06,1.680000000007567,1
BTC/USDT,117289.33,0.00109,,binance,117286.6105,0.004033499999999977,0.0,6.717012665634832e-06,0.8399999999965075,1
BTC/USDT,117289.33,0.00017,,binance,117287.0325,0.004031999999999978,0.0,6.7239771624112805e-06,0.8300000000017462,1
BTC/USDT,117289.33,0.00025,,binance,117287.454,0.003041999999999978,0.0,6.726348256915826e-06,0.22000000000116415,1
BTC/USDT,117289.33,0.00019,,binance,117287.875,0.003046499999999978,0.0,6.7287156723440594e-06,0.1300000000046566,1
BTC/USDT,117289.34,0.002,,binance,117288.2855,0.0031389999999999777,8.525924358323657e-08,6.764534386230222e-06,0.00999999999476131,1
BTC/USDT,117289.33,0.00011,,binance,117288.5815,0.003139499999999978,-8.525924363592553e-08,5.66205938915692e-06,-0.00999999999476131,1
BTC/USDT,117289.34,0.0002,,binance,117288.83599999998,0.003139499999999978,8.525924358323657e-08,5.577430895345243e-06,0.00999999999476131,1
BTC/USDT,117289.33,0.00087,,binance,117289.06199999999,0.0031804999999999776,-8.525924363592553e-08,5.563824157498101e-06,0.0,1
BTC/USDT,117289.33,0.00177,,binance,117289.14649999999,0.0032664999999999786,0.0,1.9171724718689887e-06,0.0,1
BTC/USDT,117289.33,0.07612,,binance,117289.23049999999,0.007064999999999977,0.0,1.9187533471776165e-06,0.0,0
BTC/USDT,117289.33,0.00026,,binance,117289.2725,0.007067999999999977,0.0,1.1776942380505234e-06,0.0,0
BTC/USDT,117289.34,0.001,,binance,117289.31450000001,0.007115499999999978,8.525924358323657e-08,1.1776942454957815e-06,0.00999999999476131,0
BTC/USDT,117289.33,0.00064,,binance,117289.32549999999,0.007144999999999978,-8.525924363592553e-08,2.990799526326637e-07,0.0,0
BTC/USDT,117289.34,0.07103,,binance,117289.33249999999,0.010687499999999978,8.525924358323657e-08,2.536751452608839e-07,0.00999999999476131,0
BTC/USDT,117289.34,0.00813,,binance,117289.33300000001,0.01108399999999998,0.0,5.85162103874168e-08,0.0,1
BTC/USDT,117289.34,0.0151,,binance,117289.33300000001,0.011833999999999978,0.0,5.5323502665599e-08,0.00999999999476131,0
BTC/USDT,117289.34,0.05715,,binance,117289.3335,0.012691499999999977,0.0,5.1565244028052306e-08,0.0,0
BTC/USDT,117289.34,0.04861,,binance,117289.334,0.014269499999999977,0.0,5.1565244028052306e-08,0.00999999999476131,0
BTC/USDT,117289.34,0.0004,,binance,117289.3345,0.014282499999999976,0.0,5.1565244028052306e-08,0.00999999999476131,0
BTC/USDT,117289.34,0.03281,,binance,117289.33499999999,0.01589499999999998,0.0,5.1565244028052306e-08,0.00999999999476131,0
BTC/USDT,117289.34,0.00015,,binance,117289.3355,0.015847999999999977,0.0,5.1565244028052306e-08,0.00999999999476131,0
BTC/USDT,117289.35,0.0202,,binance,117289.3365,0.016849499999999976,8.525923647780981e-08,5.462758132000877e-08,0.010000000009313226,0
BTC/USDT,117289.36,0.0001,,binance,117289.33800000002,0.01684199999999998,8.525922915033848e-08,5.7193637900194485e-08,0.029999999998835847,1
BTC/USDT,117289.39,0.00015,,binance,117289.34099999999,0.016839999999999977,2.5577764388324435e-07,7.87267102021804e-08,0.05000000000291038,1
BTC/USDT,117289.4,0.02005,,binance,117289.344,0.017742499999999977,8.525920006249771e-08,7.872670846573969e-08,0.059999999997671694,1
BTC/USDT,117289.41,0.0001,,binance,117289.348,0.017741999999999977,8.525919295707096e-08,7.524808136365535e-08,0.07000000000698492,1
BTC/USDT,117290.39,5e-05,,binance,117289.40050000002,0.01773449999999998,8.355365636838419e-06,1.8627742999048112e-06,1.0500000000029104,1
BTC/USDT,117290.4,5e-05,,binance,117289.454,0.017693499999999977,8.525847308852317e-08,1.860595961084119e-06,1.0599999999976717,1
BTC/USDT,117290.68,5e-05,,binance,117289.5215,0.017607499999999977,2.387234298736498e-06,1.9058175586867588e-06,1.3399999999965075,1
BTC/USDT,117290.97,5e-05,,binance,117289.6035,0.013803999999999978,2.472486658812817e-06,1.9462837215067832e-06,1.6300000000046566,1
BTC/USDT,117290.98,0.00015,,binance,117289.68599999999,0.013798499999999977,8.525805164789895e-08,1.9447646357052965e-06,1.639999999999418,1
BTC/USDT,117291.5,5e-05,,binance,117289.794,0.013750999999999977,4.433408667194023e-06,2.108201619158795e-06,2.1499999999941792,1
BTC/USDT,117291.51,0.0002,,binance,117289.903,0.013728999999999977,8.525766640054225e-08,2.104259992744323e-06,2.1499999999941792,1
BTC/USDT,117291.52,0.02793,,binance,117290.01200000002,0.011573999999999978,8.525765907307091e-08,2.104260026195751e-06,2.1300000000046566,1
BTC/USDT,117294.82,5e-05,,binance,117290.286,0.011169999999999977,2.8134630517851064e-05,6.422894380165646e-06,5.420000000012806,1
BTC/USDT,117295.21,5e-05,,binance,117290.57949999999,0.010417499999999977,3.3249494874431043e-06,6.4022443004139675e-06,5.80000000000291,1
BTC/USDT,117295.73,0.00019,,binance,117290.899,0.007569499999999977,4.433248786017322e-06,6.38777746330624e-06,5.3399999999965075,1
BTC/USDT,117295.74,0.0002,,binance,117291.219,0.005148999999999977,8.525459174915999e-08,6.385892191215464e-06,5.3400000000110595,1
BTC/USDT,117295.75,5e-05,,binance,117291.5395,0.005131499999999977,8.525458442168865e-08,6.384003366424744e-06,5.070000000006985,1
BTC/USDT,117296.02,0.0002,,binance,117291.87350000002,0.0035009999999999777,2.3018710332459197e-06,6.352821623285472e-06,5.05000000000291,1
BTC/USDT,117296.03,5e-05,,binance,117292.20799999998,0.0034959999999999774,8.52543808068033e-08,6.3508386389598095e-06,5.05000000000291,1
BTC/USDT,117296.15,7e-05,,binance,117292.548,0.002489499999999978,1.0230520044864442e-06,6.332773567648912e-06,4.649999999994179,1
BTC/USDT,117296.29,9e-05,,binance,117292.89449999998,0.0024889999999999778,1.1935593491598602e-06,6.311672449489426e-06,4.779999999998836,1
BTC/USDT,117297.45,5e-05,,binance,117293.29750000002,0.0024839999999999775,9.88943694759291e-06,6.460746630930954e-06,5.929999999993015,1
BTC/USDT,117297.46,0.00015,,binance,117293.70049999999,0.0014889999999999778,8.525334163814084e-08,6.460746790836451e-06,2.639999999999418,1
BTC/USDT,117298.85,5e-05,,binance,117294.17250000002,0.0014864999999999779,1.1850143764195844e-05,6.6717689440461915e-06,3.639999999999418,1
BTC/USDT,117298.97,0.0005,,binance,117294.60149999999,0.0015089999999999778,1.0230274090748078e-06,6.622511520245759e-06,3.2400000000052387,1
BTC/USDT,117299.39,5e-05,,binance,117295.051,0.0015089999999999778,3.5805876904598505e-06,6.5691863348313555e-06,3.6499999999941792,1
BTC/USDT,117299.4,5e-05,,binance,117295.487,0.0015089999999999778,8.525193165501977e-08,6.615837493272531e-06,3.6499999999941792,1
BTC/USDT,117299.97,0.0002,,binance,117295.937,0.0015164999999999775,4.859348087820239e-06,6.61373179099031e-06,3.9499999999970896,1
BTC/USDT,117299.98,0.0131,,binance,117296.38700000002,0.0021639999999999776,8.525150999235096e-08,6.613731986270822e-06,3.9499999999970896,1
BTC/USDT,117299.97,0.02991,,binance,117296.81049999999,0.0036569999999999775,-8.525151004372126e-08,6.669215091610807e-06,3.820000000006985,1
BTC/USDT,117299.98,0.002,,binance,117297.23399999998,0.0037469999999999773,8.525150999235096e-08,6.669215262885166e-06,3.6900000000023283,1
BTC/USDT,117299.97,0.01758,,binance,117297.6565,0.0032294999999999776,-8.525151004372126e-08,6.6740661283206165e-06,2.5200000000040745,1
BTC/USDT,117299.98,0.00251,,binance,117297.9145,0.003352499999999978,8.525150999235096e-08,3.383392405729936e-06,2.5199999999895226,1
BTC/USDT,117299.97,0.00077,,binance,117298.15250000001,0.0033884999999999775,-8.525151004372126e-08,3.4095205145941007e-06,1.1199999999953434,1
BTC/USDT,117299.98,0.00686,,binance,117298.36500000002,0.0037219999999999775,8.525150999235096e-08,3.386696116226138e-06,1.0099999999947613,1
BTC/USDT,117299.98,0.00111,,binance,117298.577,0.003767499999999978,0.0,3.3890362581646807e-06,0.5899999999965075,1
BTC/USDT,117299.98,0.01075,,binance,117298.7885,0.004302499999999977,0.0,3.391369145179269e-06,0.5800000000017462,1
BTC/USDT,117299.97,0.05456,,binance,117298.98599999999,0.007020499999999978,-8.525151004372126e-08,3.4148167787669553e-06,0.0,1
BTC/USDT,117299.97,0.08526,,binance,117299.183,0.011280999999999979,0.0,3.416969730896601e-06,-0.00999999999476131,1
BTC/USDT,117299.98,5e-05,,binance,117299.3745,0.011279999999999978,8.525150999235096e-08,3.4328495118426835e-06,0.00999999999476131,1
BTC/USDT,117299.98,0.00596,,binance,117299.55900000001,0.011573499999999976,0.0,3.451209092577014e-06,0.0,1
BTC/USDT,117299.98,0.00078,,binance,117299.68549999999,0.011609999999999978,0.0,2.853672763882116e-06,0.00999999999476131,1
BTC/USDT,117299.97,0.00114,,binance,117299.81099999999,0.011659499999999979,-8.525151004372126e-08,2.8570487377418454e-06,-0.00999999999476131,0
BTC/USDT,117299.98,0.00074,,binance,117299.86749999998,0.011693999999999979,8.525150999235096e-08,1.3164443153809147e-06,0.00999999999476131,0
BTC/USDT,117299.97,0.00285,,binance,117299.91750000001,0.011811499999999978,-8.525151004372126e-08,1.3157829869233376e-06,-0.00999999999476131,0
BTC/USDT,117299.98,0.0113,,binance,117299.947,0.012373999999999979,8.525150999235096e-08,1.0870056182901765e-06,0.0,0
BTC/USDT,117299.98,0.00317,,binance,117299.976,0.012529999999999977,0.0,1.0878586459822944e-06,0.0,0
BTC/USDT,117299.98,0.0015,,binance,117299.97649999999,0.012594999999999978,0.0,7.038176667096521e-08,0.00999999999476131,0
BTC/USDT,117299.97,0.6381,,binance,117299.976,0.04384499999999998,-8.525151004372126e-08,7.038176667211106e-08,0.0,0
BTC/USDT,117299.96,0.00065,,binance,117299.97550000002,0.04238199999999998,-8.525151726017154e-08,7.038176710916552e-08,-0.01999999998952262,0
BTC/USDT,117299.96,0.0002,,binance,117299.97450000001,0.04229199999999998,0.0,6.718406635693495e-08,-0.01999999998952262,0
BTC/USDT,117299.95,0.0001,,binance,117299.9735,0.041417999999999976,-8.525152469866644e-08,6.71840672377991e-08,-0.029999999998835847,0
BTC/USDT,117299.39,0.00185,,binance,117299.94399999999,0.04138499999999998,-4.774096977398849e-06,1.066400182918665e-06,-0.5800000000017462,0
BTC/USDT,117299.38,0.0001,,binance,117299.91449999998,0.04135149999999998,-8.525193881188992e-08,1.0664001794007404e-06,-0.5999999999912689,0
BTC/USDT,117298.22,0.00301,,binance,117299.8265,0.04115899999999998,-9.889274229672464e-06,2.3996256013944652e-06,-1.75,0
BTC/USDT,117298.22,0.0004,,binance,117299.7385,0.04112349999999998,0.0,2.3996256013944652e-06,-1.7599999999947613,0
BTC/USDT,117298.21,0.0001,,binance,117299.65,0.04059099999999998,-8.525278913177698e-08,2.398298142673201e-06,-1.7699999999895226,0
BTC/USDT,117294.87,0.00015,,binance,117299.39499999999,0.03787049999999998,-2.847483821975306e-05,6.637044049052818e-06,-5.110000000000582,0
BTC/USDT,117293.78,0.00184,,binance,117299.0855,0.03369949999999998,-9.29286220801522e-06,6.800121928691242e-06,-6.190000000002328,0
BTC/USDT,117293.25,0.0002,,binance,117298.749,0.03370699999999998,-4.5185788831009375e-06,6.780958870782425e-06,-6.710000000006403,0
BTC/USDT,117293.24,0.00203,,binance,117298.41199999998,0.033510499999999985,-8.525640157576248e-08,6.779087036025893e-06,-6.720000000001164,0
BTC/USDT,117293.23,0.00125,,binance,117298.07449999999,0.03353399999999998,-8.525640890323507e-08,6.7772118617141155e-06,-6.720000000001164,0
BTC/USDT,117293.14,0.00114,,binance,117297.73300000001,0.03353399999999998,-7.673080068599505e-07,6.764126171112812e-06,-6.25,0
BTC/USDT,117293.13,0.001,,binance,117297.39049999998,0.03354699999999998,-8.525648151182707e-08,6.7602567664284805e-06,-6.25,0
BTC/USDT,117292.07,0.0002,,binance,117296.9955,0.03341449999999998,-9.037228265130222e-06,6.8583374324771086e-06,-6.149999999994179,0
BTC/USDT,117292.06,0.0014,,binance,117296.59950000001,0.03291949999999998,-8.525725933414443e-08,6.8539239960884175e-06,-6.1600000000034925,0
BTC/USDT,117292.05,0.001,,binance,117296.20300000001,0.03281099999999998,-8.525726655059471e-08,6.851739865409081e-06,-6.1600000000034925,0
BTC/USDT,117291.75,0.0002,,binance,117295.7915,0.032745999999999977,-2.557721377166291e-06,6.809062723834419e-06,-3.1199999999953434,0
BTC/USDT,117291.74,0.00199,,binance,117295.38,0.0009404999999999778,-8.525749181486562e-08,6.8090625655669244e-06,-2.039999999993597,0
BTC/USDT,117291.73,0.001,,binance,117294.9685,0.0009579999999999777,-8.525749925336052e-08,6.809062407293537e-06,-1.5200000000040745,0
BTC/USDT,117290.46,5e-05,,binance,117294.49350000001,0.0009504999999999777,-1.0827761476761546e-05,6.944552112916259e-06,-2.779999999998836,0
BTC/USDT,117290.19,0.00016,,binance,117294.0055,0.0009534999999999778,-2.3019801506166984e-06,6.895466279926142e-06,-3.039999999993597,0
BTC/USDT,117289.91,5e-05,,binance,117293.53150000001,0.0008634999999999778,-2.3872442717845032e-06,6.904935232155732e-06,-3.2299999999959255,0
BTC/USDT,117289.62,5e-05,,binance,117293.0435,0.0008609999999999778,-2.4725090037410075e-06,6.853394282507904e-06,-3.5100000000093132,0
